"Time (s)","Latitude (°)","Longitude (°)","Height (m)","Velocity (m/s)","Direction (°)","Horizontal Accuracy (m)","Vertical Accuracy (m)"
3.444586948E1,3.742435000E1,-1.221712600E2,2.883987463E1,2.141244411E-1,1.112600021E2,1.500000000E0,1.050000000E1
3.544586948E1,3.742435333E1,-1.221712533E2,2.903985203E1,2.625083327E-1,1.020100021E2,1.500000000E0,1.080000019E1
3.644586948E1,3.742435667E1,-1.221712467E2,2.913982942E1,3.088333309E-1,9.812999725E1,1.600000024E0,1.130000019E1
3.744586948E1,3.742436000E1,-1.221712433E2,2.923981362E1,0.000000000E0,8.401999664E1,1.600000024E0,1.060000038E1
3.844586948E1,3.742436167E1,-1.221712350E2,2.933979212E1,0.000000000E0,9.387999725E1,1.500000000E0,1.050000000E1
3.944586948E1,3.742436167E1,-1.221712300E2,2.923978191E1,0.000000000E0,8.798999786E1,1.500000000E0,1.080000019E1
4.044586948E1,3.742436167E1,-1.221712300E2,2.923978191E1,0.000000000E0,8.798999786E1,1.500000000E0,1.050000000E1
4.144586948E1,3.742435833E1,-1.221712250E2,2.933978070E1,4.483230412E-1,1.372899933E2,1.500000000E0,1.039999962E1
4.244586948E1,3.742435833E1,-1.221712217E2,2.933977390E1,4.282488823E-1,1.422400055E2,1.500000000E0,1.010000038E1
4.344586948E1,3.742436000E1,-1.221712150E2,2.923975579E1,4.014833272E-1,1.018799973E2,1.500000000E0,1.069999981E1
4.444586948E1,3.742436167E1,-1.221712100E2,2.923974108E1,0.000000000E0,8.608000183E1,1.500000000E0,1.080000019E1
4.544586948E1,3.742436333E1,-1.221712067E2,2.923972978E1,0.000000000E0,7.584999847E1,1.500000000E0,1.130000019E1
4.644586948E1,3.742436667E1,-1.221712017E2,2.923971058E1,0.000000000E0,8.037999725E1,1.500000000E0,1.110000038E1
4.744586948E1,3.742436833E1,-1.221711933E2,2.913968907E1,3.464080691E-1,9.187000275E1,1.500000000E0,1.080000019E1
4.844586948E1,3.742437167E1,-1.221711850E2,2.933966307E1,3.664822280E-1,8.322000122E1,1.500000000E0,1.069999981E1
4.944586948E1,3.742437167E1,-1.221711817E2,2.933965626E1,0.000000000E0,9.209999847E1,1.500000000E0,1.060000038E1
5.044586948E1,3.742437167E1,-1.221711817E2,2.943965626E1,0.000000000E0,1.215400009E2,1.500000000E0,9.899999619E0
5.144586948E1,3.742437000E1,-1.221711783E2,2.953965396E1,0.000000000E0,1.165199966E2,1.500000000E0,1.010000038E1
5.244586948E1,3.742437000E1,-1.221711783E2,2.953965396E1,0.000000000E0,1.165199966E2,1.399999976E0,1.030000019E1
5.344586948E1,3.742437000E1,-1.221711783E2,2.953965396E1,0.000000000E0,1.165199966E2,1.399999976E0,1.050000000E1
5.444586948E1,3.742437000E1,-1.221711783E2,2.953965396E1,0.000000000E0,1.165199966E2,1.399999976E0,9.800000191E0
5.544586948E1,3.742437000E1,-1.221711783E2,2.953965396E1,0.000000000E0,1.165199966E2,1.399999976E0,1.000000000E1
5.644586948E1,3.742437000E1,-1.221711783E2,2.953965396E1,0.000000000E0,1.165199966E2,1.299999952E0,9.800000191E0
5.744586948E1,3.742437000E1,-1.221711783E2,2.953965396E1,0.000000000E0,1.165199966E2,1.299999952E0,9.300000191E0
5.844586948E1,3.742437000E1,-1.221711783E2,2.953965396E1,0.000000000E0,1.165199966E2,1.299999952E0,1.019999981E1
5.944586948E1,3.742437000E1,-1.221711783E2,2.953965396E1,0.000000000E0,1.165199966E2,1.299999952E0,9.899999619E0
6.044586948E1,3.742437000E1,-1.221711783E2,2.953965396E1,0.000000000E0,1.165199966E2,1.299999952E0,9.199999809E0
6.144586948E1,3.742437000E1,-1.221711783E2,2.953965396E1,0.000000000E0,1.165199966E2,1.299999952E0,9.300000191E0
6.244586948E1,3.742437000E1,-1.221711783E2,2.953965396E1,0.000000000E0,1.165199966E2,1.299999952E0,9.500000000E0
6.344586948E1,3.742437000E1,-1.221711783E2,2.953965396E1,0.000000000E0,1.165199966E2,1.299999952E0,9.500000000E0
6.444586948E1,3.742437000E1,-1.221711783E2,2.953965396E1,0.000000000E0,1.165199966E2,1.299999952E0,9.399999619E0
