"Time (s)","Latitude (°)","Longitude (°)","Height (m)","Velocity (m/s)","Direction (°)","Horizontal Accuracy (m)","Vertical Accuracy (m)"
1.209454842E1,3.742439333E1,-1.221712683E2,3.163977469E1,5.198694393E-2,1.678399963E2,1.500000000E0,1.820000076E1
1.309454842E1,3.742439000E1,-1.221712667E2,3.163978029E1,6.536972523E-2,1.526100006E2,1.399999976E0,1.770000076E1
1.409454842E1,3.742438667E1,-1.221712667E2,3.163978928E1,6.125194579E-2,1.877400055E2,1.399999976E0,1.779999924E1
1.509454842E1,3.742438333E1,-1.221712650E2,3.153979488E1,7.257582992E-2,2.115299988E2,1.399999976E0,1.700000000E1
1.609454842E1,3.742438000E1,-1.221712650E2,3.153980387E1,5.456055701E-2,1.645000000E2,1.399999976E0,1.729999924E1
1.709454842E1,3.742437833E1,-1.221712633E2,3.153980497E1,5.970777944E-2,1.717799988E2,1.500000000E0,1.750000000E1
1.809454842E1,3.742437500E1,-1.221712633E2,3.143981397E1,1.183861122E-2,2.174100037E2,1.500000000E0,1.670000076E1
1.909454842E1,3.742437333E1,-1.221712617E2,3.143981506E1,8.441444486E-2,2.109900055E2,1.500000000E0,1.679999924E1
2.009454842E1,3.742437167E1,-1.221712617E2,3.133981956E1,1.348572224E-1,2.080099945E2,1.500000000E0,1.760000038E1
2.109454842E1,3.742437167E1,-1.221712617E2,3.113981956E1,6.536972523E-2,1.747100067E2,1.500000000E0,1.829999924E1
2.209454842E1,3.742437000E1,-1.221712617E2,3.103982406E1,6.588444114E-2,1.765099945E2,1.600000024E0,1.870000076E1
2.309454842E1,3.742437167E1,-1.221712617E2,3.103981956E1,6.228138879E-2,1.147200012E2,1.600000024E0,1.939999962E1
2.409454842E1,3.742437000E1,-1.221712617E2,3.093982406E1,6.176666543E-2,2.318000031E2,1.600000024E0,1.770000076E1
2.509454842E1,3.742436667E1,-1.221712600E2,3.103982965E1,5.713416636E-2,1.591699982E2,1.600000024E0,1.800000000E1
2.609454842E1,3.742436667E1,-1.221712583E2,3.103982625E1,5.353111029E-2,4.831000137E1,1.600000024E0,1.760000038E1
2.709454842E1,3.742436833E1,-1.221712567E2,3.103981835E1,5.095750093E-2,4.081000137E1,1.500000000E0,1.750000000E1
2.809454842E1,3.742436833E1,-1.221712567E2,3.103981835E1,5.713416636E-2,4.154999924E1,1.600000024E0,1.750000000E1
2.909454842E1,3.742436833E1,-1.221712533E2,3.093981155E1,6.073722243E-2,6.234000015E1,1.600000024E0,1.820000076E1
3.009454842E1,3.742437000E1,-1.221712500E2,3.093980024E1,6.845805794E-2,7.468000031E1,1.700000048E0,1.879999924E1
3.109454842E1,3.742437333E1,-1.221712450E2,3.093978104E1,9.831194580E-2,6.958000183E1,1.799999952E0,1.979999924E1
3.209454842E1,3.742437833E1,-1.221712383E2,3.073975394E1,0.000000000E0,6.156999969E1,1.899999976E0,2.110000038E1
3.309454842E1,3.742438167E1,-1.221712283E2,3.053972453E1,1.904472262E-1,7.062000275E1,1.899999976E0,1.789999962E1
3.409454842E1,3.742438333E1,-1.221712200E2,3.023970302E1,2.331691682E-1,7.669000244E1,2.000000000E0,1.689999962E1
3.509454842E1,3.742438667E1,-1.221712117E2,3.013967702E1,2.867002785E-1,7.859999847E1,1.899999976E0,1.700000000E1
3.609454842E1,3.742438500E1,-1.221712033E2,3.013966451E1,3.386872113E-1,8.266999817E1,1.899999976E0,1.789999962E1
3.709454842E1,3.742438333E1,-1.221711967E2,3.023965540E1,3.953066766E-1,8.986000061E1,1.899999976E0,1.750000000E1
3.809454842E1,3.742438333E1,-1.221711917E2,3.033964519E1,4.385433197E-1,7.937000275E1,1.799999952E0,1.870000076E1
3.909454842E1,3.742438333E1,-1.221711850E2,3.033963158E1,4.761180580E-1,9.069000244E1,1.799999952E0,1.729999924E1
4.009454842E1,3.742438333E1,-1.221711783E2,3.033961798E1,5.136927962E-1,9.156999969E1,1.700000048E0,1.510000038E1
4.109454842E1,3.742438000E1,-1.221711783E2,3.033962697E1,5.296491385E-1,9.958000183E1,1.700000048E0,1.500000000E1
4.209454842E1,3.742438000E1,-1.221711800E2,3.043963037E1,5.188400149E-1,9.805999756E1,1.799999952E0,1.439999962E1
4.309454842E1,3.742437500E1,-1.221711800E2,3.053964387E1,4.946480691E-1,1.025699997E2,1.799999952E0,1.319999981E1
4.409454842E1,3.742437667E1,-1.221711783E2,3.063963597E1,4.647941589E-1,9.533999634E1,1.799999952E0,1.280000019E1
4.509454842E1,3.742438000E1,-1.221711783E2,3.063962697E1,4.261899889E-1,7.329000092E1,1.700000048E0,1.310000038E1
4.609454842E1,3.742437667E1,-1.221711817E2,3.073964277E1,0.000000000E0,1.217399979E2,1.700000048E0,1.300000000E1
4.709454842E1,3.742437500E1,-1.221711833E2,3.073965067E1,0.000000000E0,1.039800034E2,1.600000024E0,1.280000019E1
4.809454842E1,3.742437833E1,-1.221711817E2,3.083963827E1,0.000000000E0,7.991999817E1,1.600000024E0,1.280000019E1
4.909454842E1,3.742437833E1,-1.221711817E2,3.083963827E1,0.000000000E0,7.991999817E1,1.600000024E0,1.289999962E1
5.009454842E1,3.742437833E1,-1.221711817E2,3.083963827E1,0.000000000E0,7.991999817E1,1.500000000E0,1.260000038E1
5.109454842E1,3.742437833E1,-1.221711817E2,3.083963827E1,0.000000000E0,7.991999817E1,1.500000000E0,1.230000019E1
5.209454842E1,3.742437833E1,-1.221711817E2,3.083963827E1,0.000000000E0,7.991999817E1,1.399999976E0,1.210000038E1
5.309454842E1,3.742437833E1,-1.221711817E2,3.083963827E1,0.000000000E0,7.991999817E1,1.399999976E0,1.110000038E1
5.409454842E1,3.742437833E1,-1.221711817E2,3.083963827E1,0.000000000E0,7.991999817E1,1.399999976E0,1.119999981E1
5.509454842E1,3.742437833E1,-1.221711817E2,3.083963827E1,0.000000000E0,7.991999817E1,1.399999976E0,1.110000038E1
5.609454842E1,3.742437833E1,-1.221711817E2,3.083963827E1,0.000000000E0,7.991999817E1,1.399999976E0,1.119999981E1
