"Time (s)","Latitude (°)","Longitude (°)","Height (m)","Velocity (m/s)","Direction (°)","Horizontal Accuracy (m)","Vertical Accuracy (m)"
3.733209605E1,3.742436000E1,-1.221712433E2,2.793981362E1,1.364013851E-1,1.105199966E2,1.600000024E0,1.100000000E1
3.833209605E1,3.742436000E1,-1.221712367E2,2.783980002E1,1.863294393E-1,1.088000031E2,1.700000048E0,1.110000038E1
3.933209605E1,3.742435667E1,-1.221712283E2,2.783979200E1,2.414047271E-1,1.054599991E2,1.799999952E0,1.180000019E1
4.033209605E1,3.742435667E1,-1.221712183E2,2.793977159E1,3.052302897E-1,1.019700012E2,1.799999952E0,1.169999981E1
4.133209605E1,3.742436500E1,-1.221712117E2,2.823973549E1,3.639086187E-1,8.491999817E1,1.799999952E0,1.130000019E1
4.233209605E1,3.742437333E1,-1.221712033E2,2.853969599E1,4.215574861E-1,6.045999908E1,1.799999952E0,1.180000019E1
4.333209605E1,3.742437833E1,-1.221711950E2,2.863966549E1,4.761180580E-1,6.316999817E1,1.700000048E0,9.899999619E0
4.433209605E1,3.742438500E1,-1.221711917E2,2.883964069E1,5.358258486E-1,5.465999985E1,1.700000048E0,9.699999809E0
4.533209605E1,3.742438833E1,-1.221711833E2,2.873961469E1,5.826655626E-1,6.652999878E1,1.600000024E0,9.500000000E0
4.633209605E1,3.742438833E1,-1.221711783E2,2.873960448E1,6.006808281E-1,7.044999695E1,1.600000024E0,9.699999809E0
4.733209605E1,3.742439833E1,-1.221711717E2,2.873956389E1,6.150930524E-1,5.372999954E1,1.600000024E0,1.019999981E1
4.833209605E1,3.742439667E1,-1.221711683E2,2.883956158E1,6.140636206E-1,6.804000092E1,1.600000024E0,9.399999619E0
4.933209605E1,3.742439333E1,-1.221711667E2,2.883956717E1,5.939894319E-1,8.231999969E1,1.600000024E0,9.000000000E0
5.033209605E1,3.742439167E1,-1.221711633E2,2.903956487E1,5.651649833E-1,9.262000275E1,1.600000024E0,9.100000381E0
5.133209605E1,3.742438000E1,-1.221711600E2,2.883958955E1,5.239872336E-1,1.313800049E2,1.600000024E0,9.199999809E0
5.233209605E1,3.742437500E1,-1.221711583E2,2.873959964E1,4.817799926E-1,1.362400055E2,1.500000000E0,9.199999809E0
5.333209605E1,3.742437500E1,-1.221711583E2,2.873959964E1,4.323666692E-1,1.307500000E2,1.500000000E0,9.300000191E0
5.433209605E1,3.742437333E1,-1.221711567E2,2.883960074E1,0.000000000E0,1.343399963E2,1.500000000E0,9.000000000E0
5.533209605E1,3.742437333E1,-1.221711567E2,2.893960074E1,0.000000000E0,2.098999939E2,1.500000000E0,9.199999809E0
